motion	docdate	title_block	signature_block	Unnamed: 4
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1948/mot-1948--ak--00077.xml	Stockholm den 19 januari 1948.	Av fru Ekendahl m. fl., om inskränkning av den s. k. taxereducerade tiden för telefonsamtal.	Sigrid Ekendahl. Hildur Humla. Uddo R. Jacobson. (Lika lydande med motion i Första kammaren nr 49.)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1948/mot-1948--ak--00209.xml	Stockholm den 22 januari 1948.	Av fru Västberg m. fl. om rätt för make, som vid äktenskaps- skillnad fått vårdnaden om barnen, att övertaga den av makarna förhyrda lägenheten.	Disa Viästberg. Märta Öberg. Ellen Svedberg.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1948/mot-1948--fk--00397.xml	Stockholm den 25 maj 1948.	Av herr Lindblom, i anledning av Kungl. Maj:ts proposition med förslag till ändringar i regeringsformen och riksdags- ordningen, m. m.	E. A. Lindblom.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1949/mot-1949--ak--00353.xml	Stockholm den 2 april 1949.	Av herr Dickson, i anledning av Kungl. Maj:ts proposition, nr 143, angående Svenska skifferoljeaktiebolagets fram- tida verksamhet.	James I. A. Dickson. (Lika lydande med motion i Första kammaren nr 282.)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1949/mot-1949--fk--00111.xml	Stockholm i januari 1949.	Av herr Persson, Ivar, m. fl., om ändrad indelning av landet i bostadskostnadsgrupper för folkpensionärerna.	S. G. W. Wahlund. John Gustavson. Ivar Nilzon. Fritiof Karlsson. B. A. Nilsson. Karl Persson. Erik von Heland. Gärda Svenson. Ivar Persson. Otto Niklasson. Olof Pålsson. Gunnar Lodenius. Gust. E. Andersson. (Lika lydande med motion i Andra kammaren nr 130.)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1949/mot-1949--fk--00164.xml	Stockholm den 22 januari 1949.	Av herrar Isaksson och Hallagård, i anledning av Kungl. Maj:ts framställning om anslag till Lant- bruksnämnderna: ÅAvlöningar.	Torsten Isaksson. Gustav Hallagård. (Lika lydande med motion i Andra kammaren nr 213.)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1950/mot-1950--ak--00312.xml	Stockholm den 26 januari 1950.	Av herr Jacobsson i Igelsbo m. fl., om anslag till insamlande av statistiska uppgifter över sötvattensfisket.	Karl Andersson i Björkäng. David Boman i Stafsund. Sven J. Vigelsbo. Rudolf Boman i Kieryd. K. Gust. Wirtén. J. Onsjö. Edvin Jacobsson i Igelsbo. A. Widén. Hj. Åhman. Harald Andersson i Dunker.	Fel ordning på namnen, förstanamnet fel pga tar namn senare först. Ort och datum hamnar mitt bland namnen.
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1950/mot-1950--fk--00428.xml	Stockholm den 29 mars 1950.	Av fru Svenson m. fl., i anledning av Kungl. Maj:ts proposition angående vissa ändringar i reglementet för pensione- ring genom statens pensionsanstalt av vissa icke-stat- liga befattningshavare, m. m.	Gärda Svenson. B. A. Nilsson. Anna Sjöström-Bengtsson. Torsten Bengtson.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1950/mot-1950-höst-ak--00633.xml	Stockholm den 31 oktober 1950.	Av herr Sjölin m. fl., i anledning av Kungl. Maj:ts proposition, nr 251, angående forcering av vissa materielanskaff- ningar för försvaret m. m.	Bengt Sjölin. Yngve Häckner. J. E. Bäckström. (Lika lydande med motion i Första kammaren nr 534.)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1951/mot-1951--ak--00225.xml	Stockholm den 25 januari 1951.	Av herrar Mårtensson i Uddevalla och Andersson i Malmö, om viss ändring i $ 36 mom. 6 första stycket riksdags- ordningen.	J. W. Mårtensson, Olof Andersson, Uddevalla. Malmö. (Lika lydande med motion i Första kammaren nr 116.)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1951/mot-1951--fk--00167.xml	Stockholm den 25 januari 1951.	Av herr Persson, Karl, och herr Bengtson, om avskaffande av drickspenningssystemet på hotell och restauranger.	Karl Persson. Torsten Bengtson.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1951/mot-1951--fk--00395.xml	Stockholm i april 1951.	Av herr Petrén m. fl., i anledning av Kungl. Maj:ls proposition angående vissa avlönings- m. fl. anslag under rikssta- tens fjärde huvudtitel för budgetåret 1951/52 m. m.	F. Petrén. G. Elofsson. P. G. Lundgren.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1952/mot-1952--ak--00551.xml	Stockholm den 2 april 1952.	Av herr Hjalmarson m. fl., i anledning av Kungl. Maj:ts proposi- tion, nr 114, med förslag till förordning angående änd- rad lydelse av 5 $ förordningen den 2 juni 1922 (nr 260) om automobilskatt, m. m.	Jarl Hjalmarson. Erik Hagberg Em. Birke. i Malmö. Elis Håstad. Folke Kyling. T.S. v. Seth. Martin Skoglund. Ernst V. Staxäng.	Fel med i-ort
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1952/mot-1952--fk--00180.xml	Stockholm i januari 1952.	Av herr Hoelmbäck, i anledning av Kungl. Maj:ts framställningar om vissa anslag till fångvården.	Åke Holmbäck. (Lika lydande med motion i Andra kammaren, nr 235.)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1952/mot-1952--fk--00418.xml	Uppsala den 2 april 1952.	Av herrar Holmbäck och Nordenson, i anledning av Kungl. Maj:ts proposition angående vissa anslag för budget- året 1952/53 till universiteten och den medicinska un- dervisningen m.m.	Åke Holmbäck. Harald Nordenson.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1953/mot-1953--ak--00352.xml	Stockholm den 27 januari 1953.	Av herrar Edström och Schmidt, om vissa skattelättnader för rede- rier beträffande försäkringsersättning för förlust av fartyg, m.m.	Walter Edström. Carl S:son Schmidt.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1953/mot-1953--fk--00389.xml	Göteborg den 31 mars 1953.	Av herrar Sjödahl och Ohlon, i anledning av Kungl. Maj:ts pro- position angående vissa anslag till medicinska hög- skolan i Göteborg och Göteborgs högskola, m.m.	Edgar Sjödahl. Sven Em. Ohlon.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1953/mot-1953--fk--00465.xml	Stockholm den 22 april 1953.	Av herrar Huss och Sunne, i anledning av Kungl. Maj:ts proposition med förslag till lag angående ändring i lagen den 3 januari 1947 (nr 1) om allmän sjukförsäkring, m.m.	Ragnar Huss. Johan Sunne. (Lika lydande med motion i Andra kammaren, nr 571.)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1954/mot-1954--ak--00003.xml	Stockholm den 13 januari 1954.	Av herr Nyberg och fru Löfqvist, om förhöjt anslag till Bidrag till inrättande av inackorderingshem m. m.	Olaus Nyberg. Thyra Löfqvist.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1954/mot-1954--ak--00118.xml	Stockholm den 26 januari 1954.	Av herr Gustafsson i Borås m. fl., om höjning av byggnadskvoten för uppförande av lokaler för religiösa ändamål.	Einar Rimmerfors. Gustav Boija. S. Rimås. A. Widén. Yngve Hamrin. Olof Hammar. Harald Hallén. Nils Jönsson i Rossbol. Axel Gustafsson i Borås. Harry Carlsson. Sven Gustafson i Göteborg. Alarik Hagård. Samuel Norrby.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1954/mot-1954--fk--00372.xml	Stockholm den 27 januari 1954.	Av herr Åman, angående gratifikationer till personalen vid hampberedningsverket i Värmbol.	Valter Åman.	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1955/mot-1955--ak--00300.xml	Stockholm den 26 januari 1955	Av fröken Ager och herr Hjalmarson, om förbättrad löneställning för chefen för socialstyrelsens förlikningsmannaexpe- dition.	Ruth Ager Jarl Hjalmarson	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1955/mot-1955--ak--00472.xml	Stockholm den 29 januari 1955	Av herrar Munktell och Nygren, i anledning av Kungl. Maj:ts proposition, nr 36, med förslag till förordning om investeringsavgift för år 1955, m. m.	Henrik Munktell Erik Nygren	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1955/mot-1955--fk--00249.xml	Stockholm den 26 januari 1955	Av herr Persson, Ragnar, om årligt understöd åt förre lokomotiv- eldaren Axel Leonard Ekman.	Ragnar Persson (Lika lydande med motion nr 371 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1956/mot-1956--fk--00001.xml	Stockholm den 12 januari 1956	Av herr Grym m. fl., angående ökat anslag till bidrag till anlägg- ningar för vattenförsörjning och avlopp.	Jakob F. Grym Hugo Sundberg E. Hj. Nyström (Lika lydande med motion nr 5 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1956/mot-1956--fk--00250.xml	Stockholm den 26 januari 1956	Av fru Hamrin-Thorell, om inrättande av en ny konsulenttjänst in- om skolöverstyrelsens hushållssektion.	Ruth Hamrin-Thorel (Lika lydande med motion nr 425 i Andra kammaren.)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1956/mot-1956-höst-fk--00625.xml	Stockholm den 7 november 1956	Nr 625 Av herr Ohlsson, Ebbe, och herr Magnusson, i anledning av Kungl. Maj:ts proposition med förslag till förordning om in- vesteringsavgift för år 1957, m. m.	Ebbe Ohlsson Tage Magnusson (Lika lydande med motion nr 822 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1957/mot-1957--ak--00502.xml	Stockholm den 25 februari 1957	Av fröken Vinge m. fl., i anledning av Kungl. Maj:ts proposition, nr 61, angående riktlinjer för förfarandet vid tillsättning av vissa lärartjänster m. m.	Margit Vinge Gunnar Helén Olof Hammar Folke Nihlfors	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1957/mot-1957--fk--00153.xml	Stockholm i januari 1957	Av herr Persson, Helmer, och herr Öhman, om ökat anslag till be- främjande av landsbygdens elektrifiering.	Helmer Persson Gunnar Öhman	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1957/mot-1957--fk--00415.xml	Stockholm den 12 mars 1957	Av herrar Birke och Arrhén, i anledning av Kungl. Maj:ts pro- position med förslag till lag om ändring i kommunal- skattelagen den 28 september 1928 (nr 370), m. m.	Em. Birke Erik Arrhén (Lika lydande med motion nr 321 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1958/mot-1958-b-ak--00002.xml	Stockholm den 18 juni 1958	Av herr Hammar, angående vissa åtgärder för upprustning av universitet och högskolor.	Olof Hammar	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1958/mot-1958-b-ak--00179.xml	Stockholm den 2 juli 1958	Av herrar Svensson i Kungälv och Alemyr, angå- ende vissa ändringar av bestämmelserna om lö- neklassuppflyttning m.m.	Evert Svensson, Stig Alemyr Kungälv	Fel med i-ort
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1958/mot-1958-b-fk--00164.xml	Stockholm den 3 juli 1958	Av herr Bengtson m. fl., i anledning av Kungl. Maj:ts proposition angående pensionsreglering för statsanställda m. m.	Torsten Bengtson Ivar Johansson Ivar Persson Torsten Andersson (Lika lydande med motion nr B 214 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1959/mot-1959--ak--00122.xml	Stockholm den 20 januari 1959	Av herr Wachtmeister, angående vissa ändringar i lagen om sam- manföring av samfälld vägmark med angränsande fastig- het m. m.	Hans Wachtmeister	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1959/mot-1959--ak--00473.xml	Stockholm den 17 februari 1959	Av herrar Stenberg och Allard, i anledning av Kungl. Maj:ts pro- position nr 4l, angående anslag för budgetåret 1959/60 till bidrag till studiecirkelverksamhet och till ungdomens fritidsverksamhet.	N. Stenberg Henry Allard	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1959/mot-1959-höst-ak--00708.xml	Stockholm den 10 november 1959	Av herr Ohlin m. fl., i anledning av Kungl. Maj:ts proposition nr 164, med förslag till förordning angående ändrad lydelse av 10 $ 1 mom. förordningen den 26 juli 1947 (nr 576) om statlig inkomstskatt.	Bertil Ohlin Bertil von Friesen Sven Wedén Henning Gustafsson i Skellefteå	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1960/mot-1960--ak--00448.xml	Stockholm den 27 januari 1960	Av herrar Lothigius och Magnusson i Borås, om besparingar å vissa anslag under sjätte huvudtiteln.	Carl-W. Lothigius Tage Magnusson (Lika lydande med motion nr 356 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1960/mot-1960--ak--00726.xml	Stockholm den 29 mars 1960	Av herr Kollberg m. fl., i anledning av Kungl. Maj:ts proposition nr 79, med förslag till förordning angående ändring i för- ordningen den 21 december 1945 (nr 823) om nöjesskatt, m.m.	Gustaf Kollberg Ragnhild Sandström Folke Nihlfors Ebbe Rydén	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1960/mot-1960--fk--00415.xml	Stockholm den 27 januari 1960	Av herr Lundström m. fl.. om upphävande av lagen med sär- skilda bestämmelser om kommuns, landstingskom- muns och annan samfällighets utdebitering av skatt för åren 1958-1963.	Birger Lundström Gunnar Spetz Nils B. Hansson Hugo Osvald (Lika lydande med motion nr 453 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1961/mot-1961--ak--00594.xml	Stockholm den 26 januari 1961	Av herr Nilsson i Gävle, om höjning av de allmänna barnbidra- gen, m. m.	Henning Nilsson (Lika lydande med motion nr 511 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1961/mot-1961--fk--00181.xml	Stockholm den 25 januari 1961	Av fröken Andersson m. fl., angående hjälpen till de s.k. utveck- lingsländerna.	Ebon Andersson Axel Strand And. E. Johansson Torsten Andersson Bengt Elmgren (Lika lydande med motion nr 278 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1961/mot-1961--fk--00666.xml	Stockholm den 9 maj 1961	Av herr Hanson, Per-Olof, och herr Hilding, i anledning av Kungl. Maj:ts proposition nr 159, angående kapitaltillskott till Scandinavian Airlines System (SAS ), m. m.	Per-Olof Hanson Per Hilding (Lika lydande med motion nr 800 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1962/mot-1962--ak--00004.xml	Stockholm den 12 januari 1962	Av herr Börjesson i Falköping, om effektivare åtgärder mot ocker.	Bengt Börjesson i Falköping	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1962/mot-1962--ak--00494.xml	Stockholm den 26 januari 1962	Av herr Jönsson i Ingemarsgården och fru Nettelbrandt,i anled- ning av Kungl. Maj:ts framställning om anslag till Statens naturvetenskapliga forskningsråd: Naturvetenskaplig forsk- ning.	Elias Jönsson Cecilia Nettelbrandt i Ingemarsgården (Lika lydande med motion nr 418 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1962/mot-1962--fk--00070.xml	Stockholm den 22 januari 1962	Av herr Nilsson, Ferdinand, m. fl., om vissa ändrade bestämmelser angående avgift till den allmänna tjänstepensionen.	Ferdinand Nilsson - i Kungsängen Axel Emanuel Andersson Bertil Jonasson Eric Carlsson (Lika lydande med motion nr 211 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1963/mot-1963--ak--00124.xml	Stockholm den 23 januari 1963	Av herr Antonsson m. fl., om en årlig redovisning rörande forsk- ningen och forskningsanslagen.	Johannes Antonsson Anders Dahlgren Harry Wahrendorff David Gomér	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1963/mot-1963--fk--00282.xml	Stockholm den 24 januari 1963	Av herr Mattsson m. fl., om ändrade bestämmelser för återlån från de allmänna pensionsfonderna.	T. V. Mattsson Torsten Andersson E Harald Pettersson (Lika lydande med motion nr 329 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1963/mot-1963--fk--00548.xml	Stockholm den 26 januari 1963	Av herr Virgin, om undantagande av skrivbyråernas serviceverk- samhet från arbetsförmedlingens verksamhetsområde.	G. Ivar Virgin (Lika lydande med motion nr 649 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1964/mot-1964--ak--00050.xml	Stockholm den 15 januari 1964	Av herr Hermansson m. fl., om ökad trygghet i anställning i vissa fall.	C.-H. Hermansson H. Hagberg Gunvor Ryding Helmer Holmberg (Lika lydande med motion nr 40 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1964/mot-1964--fk--00576.xml	Stockholm den 25 januari 1964	Av herr Bengtson m.fl., om åtgärder mot inflation.	Torsten Bengison Torsten Andersson Herbert Hermansson Sven E. Sundin Bertil Jonasson (Lika lydande med motion nr 705 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1964/mot-1964--fk--00824.xml	Stockholm den 12 maj 1964	Av herr Petersson, Erik Filip, och herr Skårman, i anledning av Kungl. Maj:ts proposition nr 155, angående höjning av vissa postavgifter.	Erik F. Petersson — Bo Skårman (Lika lydande med motion nr 1 014 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1965/mot-1965--ak--00891.xml	Stockholm den 18 maj 1965	Av herr Eliasson i Sundborn m. fl., i anledning av Kungl. Maj:ts proposition nr 125, angående komplettering av riks- statsförslaget för budgetåret 1965/66 m. m.	Lars Eliasson S. G. W. Wahlund Gustaf Svensson i Sundborn i Vä Harald Larsson Gunnar Larsson i Hednäset i Luttra (Lika lydande med motion nr 760 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1965/mot-1965--fk--00396.xml	Stockholm den 27 januari 1965	Av herr Schött m. fl., om inrättande av vissa gymnastik- och idrottslärartjänster vid universiteten.	Lars Schött Lars Larsson T. V. Mattsson (Lika lydande med motion nr 440 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1965/mot-1965--fk--00616.xml	Stockholm den 9 februari 1965	Av herr Hansson, Torsten, och herr Larsson, Lars, i anledning av Kungl. Maj:ts proposition nr 14, med förslag till förord- ning angående ändrad lydelse av 4 $ 1 mom. och 10 $ 1 mom. förordningen den 26 juli 1947 (nr 576) om statlig inkomstskatt, m.m.	Torsten Hansson Lars Larsson (Lika lydande med motion nr 719 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1966/mot-1966--ak--00894.xml	Stockholm den 26 april 1966	Av herrar Holmberg och Hector, i anledning av Kungl. Maj:ts proposition nr 95, angående vissa utbildningsfrågor inom teaterns, filmens, televisionens och radions områden.	Helmer Holmberg (k) Sven Hector (k) (Lika lydande med motion nr 724 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1966/mot-1966--fk--00014.xml	Stockholm den 12 januari 1966	Av herr Dahlén m. fl., om sabbatsår.	Olle Dahlén Sven Nyman Eric G. Peterson Ruth Hamrin-Thorell Gunnar Edström (Lika lydande med motion nr 29 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1966/mot-1966--fk--00298.xml	Stockholm den 25 januari 1966	Av herr Sveningsson, i anledning av Kungl. Maj:ts framställning om anslag till Statens institut för konsumentfrågor: Omkostnader.	Ragnar Sveningsson (Lika lydande med motion nr 368 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1967/mot-1967--ak--00139.xml	Stockholm i januari 1967	Av herr Lorentzon m. fl.,. om samhällelig bestämmanderätt över alla resurser för energiförsörjningen.	Gustav Lorentzon (k) Gösta Andersson (k) Henning Nilsson (k) Gunvor Ryding (k) i Luleå i Gävle	Fel med i-ort
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1967/mot-1967--ak--00651.xml	Stockholm den 25 januari 1967	Av fru Lindekvist m. fl., om inventering av dold arbetslöshet.	Astrid Lindekvist (s) Elsa Lindskog (s) Ruth Andersson (s) Iris Ekroth (s) i Lerum (Lika lydande med motion nr 518 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1967/mot-1967--ak--00704.xml	Stockholm den 26 januari 1967	Av herr Börjesson i Falköping m. fl., i anledning av Kungl. Maj:ts proposition nr 10, med förslag till förordning om investeringsavgift för vissa byggnadsarbeten.	Bengt Börjesson (cp) Hans Nordgren (h) Olle Westberg (fp) i Falköping (Lika lydande med motion nr 3577 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1968/mot-1968--ak--00070.xml	Stockholm den 16 januari 1968	Av herr Lindahl m. fl., om förbud mot tillsats av bly i motorben- sin.	Essen Lindahl (s) Bror E. Nyström (s) Folke Trana (s) Gunnel Olsson (s) Anna-Lisa Lewén-Eliasson (s) Carl-Erik Johansson (s ) i Södertälje (Lika lydande med motion nr 45 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1968/mot-1968--fk--00140.xml	Stockholm den 19 januari 1968	Av fru Olsson, Elvy, och fru Nilsson, om frivillig tilläggssjukpen- ning vid barnsbörd i vissa fall.	lvy Olsson (cp) Anna-Lisa Nilsson (cp) (Lika lydande med motion nr 181 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1968/mot-1968--fk--00735.xml		Av herr Nilsson, Ferdinand, m. fl., angående rättsvården.	Ferdinand Nilsson (cp) Torsten Andersson (cp) Nils Theodor Larsson (cp) i Kungsängen (Lika lydande med motion nr 946 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1969/mot-1969--ak--00240.xml	Stockholm den 23 januari 1969	Av herrar Jönsson i Ingemarsgården och Larsson i Norderön, om spe-ciella lokaliseringspolitiska insatser i Jämtlands län.	Elias Jönsson (fp) i Ingemarsgården Erik Larsson (cp) i Norderön (Lika lydande med motion nr 219 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1969/mot-1969--ak--00485.xml	Stockholm den 24 januari 1969	Av herrar Nilsson i Lönsboda och Berndtsson, om rätt till röst- ning genom ombud på postanstalt.	Arvid Nilsson (fp) Henry Berndtsson (fp) i Lönsboda (Lika lydande med motion nr 420 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1969/mot-1969--fk--00511.xml	Stockholm den 28 januari 1969	Av herr Svenungsson m. fl., om statsbidrag till Restenässkolan.	Arne Svenungsson (m) Einar Dahl (s) Nils Magnusson (s) Eskil Tistad (fp) Herbert Hermansson (cp) (Lika lydande med motion nr 530 i Andra kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1970/mot-1970--ak--00551.xml	Stockholm den 28 januari 1970	Av herr Gustafsson i Uddevalla m. fl., om en järnvägsförbindelse över Svinesund.	Gunnar Gustafsson (s) Evert Svensson (s) - Lars-Ingvar Sörenson (s) i Uddevalla i Kungälv Sven Olsson (s) Doris Håvik (s) i Mölndal (Lika lydande med motion nr 484 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1970/mot-1970--ak--00570.xml	Stockholm den 28 januari 1970	Av herr Thylén, om rätt att avlämna självdeklaration till valfri läns- styrelse eller lokal skattemyndighet.	B.-O. Thylén (m) (Lika lydande med motion nr 497 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1970/mot-1970--ak--01072.xml	Stockholm den 28 januari 1970	Av herr Ullsten, om tidsbegränsning av körkort.	Ola Ullsten (fp) (Lika lydande med motion nr 905 i Första kammaren)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1971/mot-1971--01121.xml	Stockholm den 26 januari 1971	av fru Jonäng m. fl. om ett decentraliserat samhälle.	GUNNEL JONÄNG (c) JOHN ERIKSSON (c) i Bäckmora GUNNAR BJÖRK (c) i Gävle	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1971/mot-1971--01175.xml	Stockholm den 27 januari 1971	av herr Schött m. fl. om förstärkning av personalen vid de lokala skattemyndigheterna.	LARS SCHÖTT (m) ERIC KRÖNMARK (m) BLENDA LJUNGBERG (m) ARVID ENARSSON (m) MAC P. HAMRIN (fp) TAGE SUNDKVIST (c) SIGFRID LÖFGREN (fp) THORSTEN LARSSON (fp) i Staffanstorp	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1971/mot-1971--01436.xml	Stockholm den 27 april 1971	av herr Möller i Göteborg m. fl. i anledning av Kungl. Maj:ts proposition nr 86 med förslag till lag om hemförsäljning m. m.	BIRGER MÖLLER (fp) KARL BENGTSSON (fp) i Göteborg i Varberg SIGFRID LÖFGREN (fp) SVEN G. ANDERSSON (fp) i Örebro GABRIEL ROMANUS (fp) RUNE RYDÉN (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1972/mot-1972--00770.xml	Stockholm den 26 januari 1972	av herr Nilsson i Tvärålund m. fl. om ökade insatser för marknadsföring och produktutveckling.	JAN-IVAN NILSSON (c) i Tvärålund FILIP JOHANSSON (c) MARTIN OLSSON (c) i Holmgården i Sundsvall NILS-ERIC GUSTAFSSON (c) i Byske	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1972/mot-1972--01545.xml	Stockholm den 4 april 1972	av herr Brundin m. fl. i anledning av Kungl. Maj:ts proposition nr 31 om inrättande av Sveriges exportråd, m. m.	HANS NORDGREN (m) ROLF CLARKSON (m) TAGE MAGNUSSON (m) LARS SCHÖTT (m) i Borås	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1972/mot-1972--01698.xml	Stockholm den 9 maj 1972	av herrar Börjesson i Falköping och Polstam i anledning av Kungl. Maj:ts proposition nr 96 med förslag till lag om ändring i brottsbalken.	BENGT BÖRJESSON (c) ÅKE POLSTAM (c) i Falköping	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1973/mot-1973--00268.xml	Stockholm den 19 januari 1973	av herr Wiklund i Stockholm m. fl. om utbyggnad av kommundelspolisen, m. m.	i Stockholm GUDMUND ERNULF (fp) MARTIN HENMARK (fp) BRITTA BERGSTRÖM (fp) ERIC ENLUND (fp) STEN SJÖHOLM (fp) KERSTI SWARTZ (fp) HANS PETERSSON (fp) OLLE WESTBERG (fp) i Röstånga i Ljusdal	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1973/mot-1973--01680.xml	Stockholm den 30 mars 1973	av herr Sundman i anledning av Kungl. Maj:ts proposition 1973:15 angående godkännande av vissa internationella överenskommelser på den intellektuella ägande- rättens område, m. m.	PER OLOF SUNDMAN (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1973/mot-1973--02004.xml	Stockholm den 25 maj 1973	av herr Helén m. fl. i anledning av Kungl. Maj:ts proposition 1973: 130 angående ändringar i arbetarskyddslagstiftningen och andra åtgärder för bättre arbetsmiljö.	GUNNAR HELÉN (fp) OLLE DAHLÉN (fp) SVEN ANTBY (fp) SVEN GUSTAFSON (fp) i Göteborg MAC P. HAMRIN (fp) CECILIA NETTELBRANDT (fp) DANIEL WIKLUND (fp) i Stockholm SÖREN NORRBY (fp) i Åkersberga GOTAB 73 3935 S Stockholm 1973 PER AHLMARK (fp) INGEGÄRD FRAENKEL (fp) SIGVARD LARSSON (fp) i Umeå INGEMAR MUNDEBO (fp) ROLF WIRTÉN (fp) KARL ERIK ERIKSSON (fp) i Arvika	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1974/mot-1974--00804.xml	Stockholm den 24 januari 1974	av herr Andersson i Ljung m. fl. om ändrade regler för uttag av resekostnadsersättning inom veterinär- väsendet, m. m.	L. ARNE ANDERSSON (m) i Ljung PER-ERIK C. NISSER (m) KARL LEUCHOVIUS (m)	
