motion	parliament_year	chamber	annotation	most_probable_line	lev	wer	cer
data/1963/mot-1963--ak--00719.xml	1963	ak	tänkbar. Allt detta har krävt omfattande ekonomiska insatser från samhäl-	 tänkbar. Allt detta har krävt omfattande ekonomiska insatser från samhäl-	0	0.0	0.0
data/1963/mot-1963--ak--00926.xml	1963	ak	frågor och en för yrkesutbildningsfrågor. Integrationsprincipen har här	 frågor och en för yrkesutbildningsfrågor. Integrationsprincipen har här	0	0.0	0.0
data/1963/mot-1963--ak--00926.xml	1963	ak	att riksdagen hos Kungl. Maj:t ville begära att under det	 att riksdagen hos Kungl. Maj:t ville begära att under det	0	0.0	0.0
data/1963/mot-1963--ak--00926.xml	1963	ak	aktas.	 aktas.	0	0.0	0.0
data/1963/mot-1963--fk--00128.xml	1963	fk	stora utbildningsbehovet inom detta glesbygdsområde.	 stora utbildningsbehovet inom detta glesbygdsområde.	0	0.0	0.0
data/1963/mot-1963--fk--00128.xml	1963	fk	Thore Sörlin Per Jacobsson Lage Svedberg	 Thore Sörlin Per Jacobsson Lage Svedberg	0	0.0	0.0
data/1963/mot-1963--fk--00128.xml	1963	fk	Nils-Eric Gustafsson Gunvor Stenberg Gunnar Rönnberg	 Nils-Eric Gustafsson Gunvor Stenberg Gunnar Rönnberg	0	0.0	0.0
data/1963/mot-1963--fk--00444.xml	1963	fk	ningen för sjukförsäkringsavgifter	 ningen för sjukförsäkringsavgifter	0	0.0	0.0
data/1963/mot-1963--fk--00444.xml	1963	fk	(Lika lydande med motion nr 426 i Andra kammaren)	 (Lika lydande med motion nr 426 i Andra kammaren)	0	0.0	0.0
data/1963/mot-1963--fk--00444.xml	1963	fk	Lars Schött Per-Eric Ringaby	 Lars Schött Per-Eric Ringaby	0	0.0	0.0
data/1963/mot-1963--fk--00634.xml	1963	fk	Vårt land intar en internationellt sett framskjuten ställning inom social-	 Vårt land intar en internationellt sett framskjuten ställning inom social-	0	0.0	0.0
data/1963/mot-1963--fk--00634.xml	1963	fk	Behovet av en intensifierad och planmässig forskning, som kan ligga till	 Behovet av en intensifierad och planmässig forskning, som kan ligga till	0	0.0	0.0
data/1963/mot-1963--fk--00634.xml	1963	fk	vetenskapliga och sociala forskningen har så många beröringspunkter att	 vetenskapliga och sociala forskningen har så många beröringspunkter att	0	0.0	0.0
data/1964/mot-1964--ak--00516.xml	1964	ak	En reform härvidlag skulle således täna ett betydande socialt syfte.	En reform härvidlag skulle således tjäna ett betydande socialt syfte.	1	0.10000000149011612	0.014705882352941176
data/1964/mot-1964--ak--00516.xml	1964	ak	bidragsförskott, samt av allmänna skatteberedningen, som har att ta ställ-	 bidragsförskott, samt av allmänna skatteberedningen, som har att ta ställ-	0	0.0	0.0
data/1964/mot-1964--ak--00516.xml	1964	ak	allmänna skatteberedningen kan komma med förslag som leder till en re-	 allmänna skatteberedningen kan komma med förslag som leder till en re-	0	0.0	0.0
data/1964/mot-1964--ak--00551.xml	1964	ak	da slag om de värnpliktiga. Karakteristiskt för personalvårdens utveckling	 da slag om de värnpliktiga. Karakteristiskt för personalvårdens utveckling	0	0.0	0.0
data/1964/mot-1964--ak--00551.xml	1964	ak	att minska personalvårdsverksamheten bland de värnpliktiga, särskilt då	 att minska personalvårdsverksamheten bland de värnpliktiga, särskilt då	0	0.0	0.0
data/1964/mot-1964--ak--00551.xml	1964	ak	Vid bedömningen av dessa önskemål bör man hålla i minnet, att det rör	 Vid bedömningen av dessa önskemål bör man hålla i minnet, att det rör	0	0.0	0.0
data/1964/mot-1964--ak--00834.xml	1964	ak	Nr 834	 nr 834	0	0.5	0.0
data/1964/mot-1964--ak--00834.xml	1964	ak	tion nr 65, angående viss omorganisation av jordbruks-	 tion nr 65, angående viss omorganisation av jordbruks-	0	0.0	0.0
data/1964/mot-1964--ak--00834.xml	1964	ak	Astrid Lindekvist Elias Jönsson i Ingemarsgården Erik Larsson	 Astrid Lindekvist Elias Jönsson Erik Larsson i Ingemarsgården	22	0.5	0.36065573770491804
data/1964/mot-1964--fk--00056.xml	1964	fk	(Lika lydande med motion nr 73 i Andra kammaren)	 (Lika lydande med motion nr 73 i Andra kammaren)	0	0.0	0.0
data/1964/mot-1964--fk--00056.xml	1964	fk	framhöll skolberedningen läroboken som ett viktigt hjälpmedel och under-	 framhöll skolberedningen läroboken som ett viktigt hjälpmedel och under-	0	0.0	0.0
data/1964/mot-1964--fk--00056.xml	1964	fk	gift». Det förklarades att »läroboken måste vidare kompletteras med läse-	 gift>. Det förklarades att »läroboken måste vidare kompletteras med läse-	1	0.10000000149011612	0.0136986301369863
data/1964/mot-1964--fk--00093.xml	1964	fk	Nr 91	 nr 91	0	0.5	0.0
data/1964/mot-1964--fk--00093.xml	1964	fk	Av herr Jacobsson, Per, om utvidgning av statens järnvägars	 Av herr Jacobsson, Per, om utvidgning av statens järnvägars	0	0.0	0.0
data/1964/mot-1964--fk--00093.xml	1964	fk	vare för fullgörande av uppbördsskyldighet.	 vare för fullgörande av uppbördsskyldighet.	0	0.0	0.0
data/1964/mot-1964--fk--00718.xml	1964	fk	Maj:ts förfogande.	 Maj:ts förfogande.	0	0.0	0.0
data/1964/mot-1964--fk--00718.xml	1964	fk	Lennart Wanhainen Tage Johansson Annie Wallentheim	 Lennart Wanhainen Tage Johansson Annie Wallentheim	0	0.0	0.0
data/1964/mot-1964--fk--00718.xml	1964	fk	Ingrid Segerstedt Wiberg	 Ingrid Segerstedt Wiberg	0	0.0	0.0
data/1965/mot-1965--ak--00002.xml	1965	ak	mentschefen icke de sakkunnigas förslag om tidsbegränsning under hänvis-	 mentschefen icke de sakkunnigas förslag om tidsbegränsning under hänvis-	0	0.0	0.0
data/1965/mot-1965--ak--00002.xml	1965	ak	tionsutskottet framhöll år 1960, någon gång ha uttänjts på ett sådant sätt	 tionsutskottet framhöll år 1960, någon gång ha uttänjts på ett sådant sätt	0	0.0	0.0
data/1965/mot-1965--ak--00002.xml	1965	ak	na i främmande länders parlament i SOU 1947:80 är delvis föråldrad.	na i främmande länders parlament i SOU 1947: 80 är delvis föråldrad.	1	0.1666666716337204	0.014925373134328358
data/1965/mot-1965--ak--00020.xml	1965	ak	bilda elitinstruktörer för idrottens behov jämväl blir före-	 bilda elitinstruktörer för idrottens behov jämväl blir före-	0	0.0	0.0
data/1965/mot-1965--ak--00020.xml	1965	ak	C.-H. Hermansson	 C.-H. Hermansson	0	0.0	0.0
data/1965/mot-1965--ak--00020.xml	1965	ak	Axel Jansson Sven Hector Gunvor Ryding	 Axel Jansson Sven Hector Gunvor Ryding	0	0.0	0.0
data/1965/mot-1965--ak--00119.xml	1965	ak	uppenbart allmännyttiga ändamål.	 uppenbart allmännyttiga ändamål.	0	0.0	0.0
data/1965/mot-1965--ak--00119.xml	1965	ak	Einar Rimmerfors Hans Nordgren Anders Jonsson	 Einar Rimmerfors Hans Nordgren Anders Jonsson	0	0.0	0.0
data/1965/mot-1965--ak--00119.xml	1965	ak	David Gomér Sven Wedén Gösta Sterne	 David Gomér Sven Wedén Gösta Sterne	0	0.0	0.0
data/1965/mot-1965--fk--00252.xml	1965	fk	Einar Dahl	 Einar Dahl	0	0.0	0.0
data/1965/mot-1965--fk--00252.xml	1965	fk	Nr 252	 Nr 252	0	0.0	0.0
data/1965/mot-1965--fk--00252.xml	1965	fk	Stockholm den 20 januari 1965	 Stockholm den 20 januari 1965	0	0.0	0.0
data/1965/mot-1965--fk--00316.xml	1965	fk	(Lika lydande med motion nr 381 i Andra kammaren)	 (Lika lydande med motion nr 381 i Andra kammaren)	0	0.0	0.0
data/1965/mot-1965--fk--00316.xml	1965	fk	skyldighet eller till ohörsamhet mot myndighet, som sker muntligen eller	 skyldighet eller till ohörsamhet mot myndighet, som sker muntligen eller	0	0.0	0.0
data/1965/mot-1965--fk--00316.xml	1965	fk	Stockholm den 27 januari 1965	 Stockholm den 27 januari 1965	0	0.0	0.0
data/1965/mot-1965--fk--00345.xml	1965	fk	skapat garantier för en objektiv och rättvis bedömning av de anbud som	 skapat garantier för en objektiv och rättvis bedömning av de anbud som	0	0.0	0.0
data/1965/mot-1965--fk--00345.xml	1965	fk	framförts önskemål om att även den kommunala upphandlingen skall un-	 framförts önskemål om att även den kommunala upphandlingen skall un-	0	0.0	0.0
data/1965/mot-1965--fk--00345.xml	1965	fk	Frågan har också aktualiserats genom riksdagsmotioner åren 1956, 1960,	 Frågan har också aktualiserats genom riksdagsmotioner åren 1956, 1960,	0	0.0	0.0
data/1966/mot-1966--ak--00219.xml	1966	ak	(Lika lydande med motion nr 168 i Första kammaren)	 (Lika lydande med motion nr 168 i Första kammaren)	0	0.0	0.0
data/1966/mot-1966--ak--00219.xml	1966	ak	brist på planering och framsynthet från regeringens sida - utgör således en för	 brist på planering och framsynthet från regeringens sida — utgör således en för	1	0.07692307978868484	0.012658227848101266
data/1966/mot-1966--ak--00219.xml	1966	ak	lärarrekryteringen - bl. a. genom att på olika sätt förbättra lärarnas arbetsvill-	 lärarrekryteringen — bl. a. genom att på olika sätt förbättra lärarnas arbetsvill-	1	0.0833333358168602	0.012195121951219513
data/1966/mot-1966--ak--00333.xml	1966	ak	I fråga om det relativa betygssystemets tillämpning råder en viss tvek-	 I fråga om det relativa betygssystemets tillämpning råder en viss tvek-	0	0.0	0.0
data/1966/mot-1966--ak--00333.xml	1966	ak	mål, då man anför:	 mål, då man anför:	0	0.0	0.0
data/1966/mot-1966--ak--00333.xml	1966	ak	tabel grundutbildning och inte i alltför hög grad blir offer för otymplig-	 tabel grundutbildning och inte i alltför hög grad blir offer för otymplig-	0	0.0	0.0
data/1966/mot-1966--ak--00338.xml	1966	ak	Nr 338	 nr 338	0	0.5	0.0
data/1966/mot-1966--ak--00338.xml	1966	ak	informationer. Det sagda gäller både frågan om de nu tillämpade behand-	 informationer. Det sagda gäller både frågan om de nu tillämpade behand-	0	0.0	0.0
data/1966/mot-1966--ak--00338.xml	1966	ak	Att ungdomskriminaliteten och behandlingen av barn och undom med	Att ungdomskriminaliteten och behandlingen av barn och ungdom med	1	0.1111111119389534	0.015625
data/1966/mot-1966--fk--00154.xml	1966	fk	het om Sverige i utlandet.	 het om Sverige i utlandet.	0	0.0	0.0
data/1966/mot-1966--fk--00154.xml	1966	fk	Stockholm den 25 januari 1966	 Stockholm den 25 januari 1966	0	0.0	0.0
data/1966/mot-1966--fk--00154.xml	1966	fk	Carl Eskilsson N. Yngve Nilsson Allan Hernelius	 Carl Eskilsson N Yngve Nilsson Allan Hernelius 	1	0.1428571492433548	0.02127659574468085
data/1966/mot-1966--fk--00193.xml	1966	fk	Därför hemställes,	Därför heniställes,	2	0.5	0.1111111111111111
data/1966/mot-1966--fk--00193.xml	1966	fk	överhettade arbetsmarknaden i storstadsregionerna i enlig-	 överhettade arbetsmarknaden i storstadsregionerna i enlig-	0	0.0	0.0
data/1966/mot-1966--fk--00193.xml	1966	fk	Ferdinand Nilsson i Kungsängen Ivan Svanström Johan A. Olsson	 janwari 1966 Ferdinand Nilsson Ivan Svanström Johan A. Olsson	26	0.4444444477558136	0.4262295081967213
data/1966/mot-1966--fk--00499.xml	1966	fk	redning och förslag beträffande så långt möjligt enhetliga	 redning och förslag beträffande så långt möjligt enhetliga	0	0.0	0.0
data/1966/mot-1966--fk--00499.xml	1966	fk	arbetsplatsen.	 arbetsplatsen.	0	0.0	0.0
data/1966/mot-1966--fk--00499.xml	1966	fk	Nr 499	 Nr 499	0	0.0	0.0
data/1968/mot-1968--ak--00371.xml	1968	ak	under denna tid pågår vattenförstöringen i accelererad takt. Det framstår	 under denna tid pågår vattenförstöringen i accelererad takt. Det framstår	0	0.0	0.0
data/1968/mot-1968--ak--00371.xml	1968	ak	undersökningar som emellertid nu i det närmaste är avklarade. Dessa ut-	 undersökningar som emellertid nu i det närmaste är avklarade. Dessa ut-	0	0.0	0.0
data/1968/mot-1968--ak--00371.xml	1968	ak	och Östergötland samt Småland med vatten och beräknas inom en nära	 och Östergötland samt Småland med vatten och beräknas inom en nära	0	0.0	0.0
data/1968/mot-1968--ak--00622.xml	1968	ak	Nr 622	 nr 622	0	0.5	0.0
data/1968/mot-1968--ak--00622.xml	1968	ak	Av herr Nilsson i Bästekill och fru Sundberg, om skydd mot erosion	Av herr Nilsson i Bästekille och fru Sundberg, om skydd mot erosion	1	0.0833333358168602	0.015151515151515152
data/1968/mot-1968--ak--00622.xml	1968	ak	vid Löderups strandbad.	 vid Löderups strandbad.	0	0.0	0.0
data/1968/mot-1968--ak--00996.xml	1968	ak	över 60 000 kr. i huvudsak utgöres av egethem, bör enligt min mening	 över 60 000 kr. i huvudsak utgöres av egethem, bör enligt min mening	0	0.0	0.0
data/1968/mot-1968--ak--00996.xml	1968	ak	genhet kan ju rimligen inte användas till vederbörandes försörjning -	 genhet kan ju rimligen inte användas till vederbörandes försörjning —	1	0.10000000149011612	0.014492753623188406
data/1968/mot-1968--ak--00996.xml	1968	ak	Med stöd av vad ovan anförts för jag hemställa,	 Med stöd av vad ovan anförts får jag hemställa,	1	0.1111111119389534	0.02127659574468085
data/1968/mot-1968--fk--00378.xml	1968	fk	hygienisk och medicinsk art.	 hygienisk och medicinsk art.	0	0.0	0.0
data/1968/mot-1968--fk--00378.xml	1968	fk	Vid förbränning av olja uppkommer betydande mängder svaveldioxid. Två	 Vid förbränning av olja uppkommer betydande mängder svaveldioxid. Två	0	0.0	0.0
data/1968/mot-1968--fk--00378.xml	1968	fk	mer ytterligare de medicinska skadeverkningar, som den ökande mängden	 mer ytterligare de medicinska skadeverkningar, som den ökande mängden	0	0.0	0.0
data/1968/mot-1968--fk--00561.xml	1968	fk	det givetvis fordras viss ekonomisk kapacitet hos de enskilda om de nöjak-	 det givetvis fordras viss ekonomisk kapacitet hos de enskilda om de nöjak-	0	0.0	0.0
data/1968/mot-1968--fk--00561.xml	1968	fk	att såsom beredskapsarbete må bedrivas dels landskaps-	 att såsom beredskapsarbete må bedrivas dels landskaps-	0	0.0	0.0
data/1968/mot-1968--fk--00561.xml	1968	fk	Thorbjörn Fälldin (cp)	 Thorbjörn Fälldin (cp)	0	0.0	0.0
data/1968/mot-1968--fk--00636.xml	1968	fk	Stockholm den 26 januari 1968	 Stockholm den 26 januari 1968	0	0.0	0.0
data/1968/mot-1968--fk--00636.xml	1968	fk	Nr 636	 nr 635	1	1.0	0.16666666666666666
data/1968/mot-1968--fk--00636.xml	1968	fk	extra avdrag vid beskattningen för skogsvägbyggnad	 extra avdrag vid beskattningen för skogsvägbyggnad	0	0.0	0.0
data/1969/mot-1969--ak--00038.xml	1969	ak	Nr 38	 nr 38	0	0.5	0.0
data/1969/mot-1969--ak--00038.xml	1969	ak	Stockholm den 15 januari 1969	 Stockholm den 15 januari 1969	0	0.0	0.0
data/1969/mot-1969--ak--00038.xml	1969	ak	Erik Larsson (cp) i Norderön Claes Elmstedt (cp)	 i Arrie Erik Larsson (cp) Claes Elmstedt (cp) i 	21	0.5555555820465088	0.4375
data/1969/mot-1969--ak--00287.xml	1969	ak	gan.	 gan.	0	0.0	0.0
data/1969/mot-1969--ak--00287.xml	1969	ak	grundlagberedningens fortsatta arbete. Enligt vår mening bör man emeller-	 grundlagberedningens fortsatta arbete. Enligt vår mening bör man emeller-	0	0.0	0.0
data/1969/mot-1969--ak--00287.xml	1969	ak	rande, motiverar också en särskild information.	 rande, motiverar också en särskild information.	0	0.0	0.0
data/1969/mot-1969--ak--00443.xml	1969	ak	tiken. I denna motion behandlas huvudsakligen frågor rörande regional-,	 tiken. I denna motion behandlas huvudsakligen frågor rörande regional-,	0	0.0	0.0
data/1969/mot-1969--ak--00443.xml	1969	ak	ringsfonderna för konjunkturutjämning har använts i lokaliseringspolitiskt	 ringsfonderna för konjunkturutjämning har använts i lokaliseringspolitiskt	0	0.0	0.0
data/1969/mot-1969--ak--00443.xml	1969	ak	syfte. Lokaliseringspolitiskt stöd har också lämnats i form av statskommu-	 syfte. Lokaliseringspolitiskt stöd har också lämnats i form av statskommu-	0	0.0	0.0
data/1969/mot-1969--fk--00138.xml	1969	fk	(Lika lydande med motion nr 156 i Andra kammaren)	 (Lika lydande med motion nr 156 i Andra kammaren)	0	0.0	0.0
data/1969/mot-1969--fk--00138.xml	1969	fk	Lars Werner (vpk)	 Lars Werner (vpk)	0	0.0	0.0
data/1969/mot-1969--fk--00138.xml	1969	fk	Anders Axelson (fp) Gunnar Skagerlund (fp)	 Anders Axelson (fp) Gunnar Skagerlund (fp)	0	0.0	0.0
data/1969/mot-1969--fk--00569.xml	1969	fk	tillägget för barnfamiljer.	 tillägget för barnfamiljer.	0	0.0	0.0
data/1969/mot-1969--fk--00569.xml	1969	fk	Stockholm den 28 januari 1969	 Stockholm den 28 januari 1969	0	0.0	0.0
data/1969/mot-1969--fk--00569.xml	1969	fk	verksamheten med halvskyddad sysselsättning, m. m.	 verksamheten med halvskyddad sysselsättning, m. m.	0	0.0	0.0
data/1969/mot-1969--fk--00957.xml	1969	fk	beskattning av annan traktor än trafiktraktor och motor-	 beskattning av annan traktor än trafiktraktor och motor-	0	0.0	0.0
data/1969/mot-1969--fk--00957.xml	1969	fk	Eric Carlsson (cp) Ebbe Ohlsson (m)	 Eric Carlsson (cp) Ebbe Ohlsson (m)	0	0.0	0.0
data/1969/mot-1969--fk--00957.xml	1969	fk	Av herr Skagerlund m. fl., i anledning av Kungl. Maj:ts proposi-	 Av herr Skagerlund m. fl., i anledning av Kungl. Maj:ts proposi-	0	0.0	0.0
data/1970/mot-1970--ak--00175.xml	1970	ak	ningsmetoden kunde behöva överses efter viss tid med ledning av de erfaren-	 ningsmetoden kunde behöva överses efter viss tid med ledning av de erfaren-	0	0.0	0.0
data/1970/mot-1970--ak--00175.xml	1970	ak	med beskattning av den exakt beräknade vinsten efter en fallande skala	 med beskattning av den exakt beräknade vinsten efter en fallande skala	0	0.0	0.0
data/1970/mot-1970--ak--00175.xml	1970	ak	vid aktieförsäljningar varit i bruk har det visat sig inte kunna uppfylla kra-	 vid aktieförsäljningar varit i bruk har det visat sig inte kunna uppfylla kra-	0	0.0	0.0
data/1970/mot-1970--ak--01232.xml	1970	ak	om statlig inkomstskatt eller den	 om statlig inkomstskatt eller den	0	0.0	0.0
data/1970/mot-1970--ak--01232.xml	1970	ak	se, såvitt angår tillämpning av 52 §	 se, såvitt angår tillämpning av 52 $	1	0.1428571492433548	0.027777777777777776
data/1970/mot-1970--ak--01232.xml	1970	ak	Denna förordning träder i kraft den 1 januari 1971. Äldre bestämmelser	 Denna förordning träder i kraft den 1 januari 1971. äldre bestämmelser	0	0.09090909361839294	0.0
data/1970/mot-1970--ak--01232.xml	1970	ak	den statliga inkomstskatten beräk-	 den statliga inkomstskatten beräk-	0	0.0	0.0
data/1970/mot-1970--ak--01232.xml	1970	ak	nas enligt 10 § 1 mom. förordningen	 nas enligt 10 $ 1 mom. förordningen	1	0.1428571492433548	0.02857142857142857
data/1970/mot-1970--ak--01232.xml	1970	ak	1 mom. kommunalskattelagen eller	 1 mom. kommunalskattelagen eller	0	0.0	0.0
data/1970/mot-1970--fk--00044.xml	1970	fk	dock ytterligare studeras och konkretiseras. Vi föreslår därför att den offent-	 dock ytterligare studeras och konkretiseras. Vi föreslår därför att den offent-	0	0.0	0.0
data/1970/mot-1970--fk--00044.xml	1970	fk	liga utredningen som folkpartiet föreslår i motionen angående pensionsåldern	- liga utredning som folkpartiet föreslår i motionen angående pensionsåldern 	4	0.20000000298023224	0.05263157894736842
data/1970/mot-1970--fk--00044.xml	1970	fk	Social aktivitet	 Social aktivitet	0	0.0	0.0
data/1970/mot-1970--fk--00720.xml	1970	fk	Nr 719	 Nr 719	0	0.0	0.0
data/1970/mot-1970--fk--00720.xml	1970	fk	Stockholm den 28 januari 1970	 Stockholm den 28 januari 1970	0	0.0	0.0
data/1970/mot-1970--fk--00720.xml	1970	fk	skärgårdsbefolkningen.	 skärgårdsbefolkningen.	0	0.0	0.0
data/1970/mot-1970-höst-ak--01465.xml	1970	ak	av ländernas karantänsbestämmelser över huvud taget.	 av ländernas karantänsbestämmelser över huvud taget.	0	0.0	0.0
data/1970/mot-1970-höst-ak--01465.xml	1970	ak	ägnas uppmärksamhet även från svensk sida.	 ägnas uppmärksamhet även från svensk sida.	0	0.0	0.0
data/1970/mot-1970-höst-ak--01465.xml	1970	ak	Det är angeläget att skyndsamma åtgärder vidtages för att åstadkomma	 Det är angeläget att skyndsamma åtgärder vidtages för att åstadkomma	0	0.0	0.0
data/1970/mot-1970-höst-fk--01253.xml	1970	fk	Den som har att avträda lägenhet skall senast klockan 12 avträdesdagen	 Den som har att avträda lägenhet skall senast klockan 12 avträdesdagen	0	0.0	0.0
data/1970/mot-1970-höst-fk--01253.xml	1970	fk	avsedda för bostadsändamål, skall hälften av bostadsrummen hållas till-	 avsedda för bostadsändamål, skall hälften av bostadsrummen hållas till-	0	0.0	0.0
data/1970/mot-1970-höst-fk--01253.xml	1970	fk	Första och andra styckena gäller ej, om annat avtalas.	Första och andra styckena gäller ej, om annat avtalats.	1	0.1111111119389534	0.018518518518518517
data/1971/mot-1971--00245.xml	1971	ek	yttrandefriheten i massmedia, vilket kan komma att dröja flera år.	 yttrandefriheten i massmedia, vilket kan komma att dröja flera år.	0	0.0	0.0
data/1971/mot-1971--00245.xml	1971	ek	varudeklaration på alla tobakspaket snarast framlägges för riks-	 varudeklaration på alla tobakspaket snarast framlägges för riks-	0	0.0	0.0
data/1971/mot-1971--00245.xml	1971	ek	DANIEL WIKLUND (fp) i Stockholm GABRIEL ROMANUS (fp)	 (fp) i Mora DANIEL WIKLUND (fp) GABRIEL ROMANUS (fp)	24	0.5555555820465088	0.46153846153846156
data/1971/mot-1971--00406.xml	1971	ek	Särskilt inom vägbyggandet har projekt kommit till utförande, vilka	 Särskilt inom vägbyggandet har projekt kommit till utförande, vilka	0	0.0	0.0
data/1971/mot-1971--00406.xml	1971	ek	Det förekommer att ordinarie projekt överförs till beredskapsarbete.	 Det förekommer att ordinarie projekt överförs till beredskapsarbete.	0	0.0	0.0
data/1971/mot-1971--00406.xml	1971	ek	Vid ett sådant förfarande ökas icke tillgången på arbetstillfällen inom	 Vid ett sådant förfarande ökas icke tillgången på arbetstillfällen inom	0	0.0	0.0
data/1971/mot-1971--01068.xml	1971	ek	ken snarast ombildas till aktiebolag och därigenom blir knutet	 ken snarast ombildas till aktiebolag och därigenom blir knutet	0	0.0	0.0
data/1971/mot-1971--01068.xml	1971	ek	till aktiebolagslagens bestämmelser.	 till aktiebolagslagens bestämmelser.	0	0.0	0.0
data/1971/mot-1971--01068.xml	1971	ek	Stockholm den 27 januari 1971	 Stockholm den 27 januari 1971	0	0.0	0.0
data/1972/mot-1972--00271.xml	1972	ek	alltså möjligheter att göra insatser för att lösa om ställningsproblemen	 alltså möjligheter att göra insatser för att lösa omställningsproblemen 	1	0.2222222238779068	0.013888888888888888
data/1972/mot-1972--00271.xml	1972	ek	anställda vid Saab-Scania har i anslutning härtill fram hållit:	 anställda vid Saab-Scania har i anslutning härtill framhållit: 	1	0.25	0.015873015873015872
data/1972/mot-1972--00271.xml	1972	ek	områden.	 områden.	0	0.0	0.0
data/1972/mot-1972--01841.xml	1972	ek	— kommer att ge oss större kunskap om vilka möjligheter som finns att	 — kommer att ge oss större kunskap om vilka möjligheter som finns att	0	0.0	0.0
data/1972/mot-1972--01841.xml	1972	ek	För fackföreningsrörelsen innebär det att den tar på sig principiellt nya	 För fackföreningsrörelsen innebär det att den tar på sig principiellt nya	0	0.0	0.0
data/1972/mot-1972--01841.xml	1972	ek	uppgifter och ett vidsträckt ansvar även för förvaltningen av de enskilda	 uppgifter och ett vidsträckt ansvar även för förvaltningen av de enskilda	0	0.0	0.0
data/1972/mot-1972--01865.xml	1972	ek	det för förbättringslån, i enlighet med det förslag saneringsutredningen	 det för förbättringslån, i enlighet med det förslag saneringsutredningen	0	0.0	0.0
data/1972/mot-1972--01865.xml	1972	ek	subvention som utgår är avsedd för den boende och inte för fastighets-	 subvention som utgår är avsedd för den boende och inte för fastighets-	0	0.0	0.0
data/1972/mot-1972--01865.xml	1972	ek	direkt bidrag till hyran.	 direkt bidrag till hyran.	0	0.0	0.0
data/1974/mot-1974--01035.xml	1974	ek	vad gäller undervisningens uppläggning och inriktning. Den uttalade	 vad gäller undervisningens uppläggning och inriktning. Den uttalade	0	0.0	0.0
data/1974/mot-1974--01035.xml	1974	ek	för kontakter med människor i arbetslivet.	 för kontakter med människor i arbetslivet.	0	0.0	0.0
data/1974/mot-1974--01035.xml	1974	ek	eleverna i nionde årskursen möjlighet att välja bort engelskan, sju andra	 eleverna i nionde årskursen möjlighet att välja bort engelskan, sju andra	0	0.0	0.0
data/1974/mot-1974--01154.xml	1974	ek	ningen men tillstyrkte inte vid den tidpunkten någon resursförstärkning.	 ningen men tillstyrkte inte vid den tidpunkten någon resursförstärkning.	0	0.0	0.0
data/1974/mot-1974--01154.xml	1974	ek	skett utöver kompensation för kostnadsökningar. Antalet pernumeratio-	 skett utöver kompensation för kostnadsökningar. Antalet prenumeratio-	2	0.1428571492433548	0.028985507246376812
data/1974/mot-1974--01154.xml	1974	ek	arvoden inte överskrida de dubbla prenumerationsinkomsterna. Tid-	 arvoden inte överskrida de dubbla prenumerationsinkomsterna. Tid-	0	0.0	0.0
data/1974/mot-1974--01425.xml	1974	ek	bästa som för tillfället och för framtiden står till buds. Samtidigt bör den	 bästa som för tillfället och för framtiden står till buds. Samtidigt bör den	0	0.0	0.0
data/1974/mot-1974--01425.xml	1974	ek	absolut tillförlitlig regi. Även om argument mot detta kan uppställas från	 absolut tillförlitlig regi. Även om argument mot detta kan uppställas från	0	0.0	0.0
data/1974/mot-1974--01425.xml	1974	ek	många håll synes dock statlig regi därvid vara den rätta. Detta innebär	 många håll synes dock statlig regi därvid vara den rätta. Detta innebär	0	0.0	0.0
data/1975/mot-1975--01170.xml	1975	ek	tionsanslag till den ekumeniska u-veckan och till övrig in-	 tionsanslag till den ekumeniska u-veckan och till övrig in-	0	0.0	0.0
data/1975/mot-1975--01170.xml	1975	ek	och hjälporgan.	 och hjälporgan,	1	0.5	0.06666666666666667
data/1975/mot-1975--01170.xml	1975	ek	JAN-ERIK WIKSTRÖM (fp) OLLE ERIKSSON (c) i Ulfsbyn	 JAN-ERIK WIKSTRÖM (fp) OLLE ERIKSSON (c) i Ulfsbyn	0	0.0	0.0
data/1975/mot-1975--01247.xml	1975	ek	av rehabiliteringsverksamheten vid Narconon men i övrigt synes något be-	 av rehabiliteringsverksamheten vid Narconon men i övrigt synes något be-	0	0.0	0.0
data/1975/mot-1975--01247.xml	1975	ek	- i skrivelse till socialdepartementet 1974.12.05 - gjorda hemställan om	- i skrivelse till socialdepartementet 1974.12.05 — gjorda hemställan om 	1	0.10000000149011612	0.013888888888888888
data/1975/mot-1975--01247.xml	1975	ek	skadade som risker att förhindras att få den av Narconon planerade re-	skadade som riskerar att förhindras att få den av Narconon planerade re	3	0.1666666716337204	0.04285714285714286
data/1975/mot-1975--01364.xml	1975	ek	en skulle huvudsakligen svara för lärarutbildning och viss kursverksamhet	 en skulle huvudsakligen svara för lärarutbildning och viss kursverksamhet	0	0.0	0.0
data/1975/mot-1975--01364.xml	1975	ek	1968 — som anförts i det föregående — beslut om reformering av	 1968 — som anförts i det föregående — beslut om reformering av	0	0.0	0.0
data/1975/mot-1975--01364.xml	1975	ek	två terminer för vidareutbildning i intensivvård, anestesisjukvård och	 två terminer för vidareutbildning i intensivvård, anestesisjukvård och	0	0.0	0.0
data/197576/mot-197576--00198.xml	197576	ek	skulle utnyttja CPR men även företag och organisationer inom den privata	 skulle utnyttja CPR men även företag och organisationer inom den privata	0	0.0	0.0
