motion	content	problem
data/201819/mot-201819-TU-02899.xml	"Motion till riksdagen 2018/19:2899 av Jessica Rosencrantz m.fl.
          (M) Utgiftsområde 22 Kommunikationer ||| av Jessica Rosencrantz m.fl. (M) Utgiftsområde 22 Kommunikationer"	annotated title block does not match goldstandard
data/201819/mot-201819-UbU-02933.xml	"Motion till riksdagen 2018/19:2933 av Erik Bengtzboe m.fl. (M)
          Utgiftsområde 15 Studiestöd ||| av Erik Bengtzboe m.fl. (M) Utgiftsområde 15 Studiestöd"	annotated title block does not match goldstandard
data/201920/mot-201920-SoU-02399.xml	"Motion till riksdagen 2019/20:2399 av Sofia Westergren och Marléne
          Lund Kopparklint (båda M) En funktionell personlig assistans ||| av Sofia Westergren och Marléne Lund Kopparklint (båda M) En funktionell personlig assistans"	annotated title block does not match goldstandard
data/201920/mot-201920-TU-00896.xml	"Motion till riksdagen 2019/20:896 av Lars Beckman (M) Utbyggnad
          av E4 mellan Gävle och Söderhamn ||| av Lars Beckman (M) Utbyggnad av E4 mellan Gävle och Söderhamn"	annotated title block does not match goldstandard
data/201920/mot-201920-UbU-00052.xml	"Motion till riksdagen 2019/20:52 av Kristina Axén Olin m.fl.
          (M) med anledning av skr. 2018/19:144 Riksrevisionens rapport
          om Skolinspektionens uppföljning av brister i skolor ||| av Kristina Axén Olin m.fl. (M) med anledning av skr. 2018/19:144 Riksrevisionens rapport om Skolinspektionens uppföljning av brister i skolor"	annotated title block does not match goldstandard
data/202021/mot-202021-KU-02266.xml	"Motion till riksdagen 2020/21:2266 av Sten Bergheden (M) Politisk
          påverkan från statliga myndigheter ||| av Sten Bergheden (M) Politisk påverkan från statliga myndigheter"	annotated title block does not match goldstandard
data/202021/mot-202021-SkU-03220.xml	"Motion till riksdagen 2020/21:3220 av Niklas Wykman m.fl. (M)
          Utgiftsområde 3 Skatt, tull och exekution ||| av Niklas Wykman m.fl. (M) Utgiftsområde 3 Skatt, tull och exekution"	annotated title block does not match goldstandard
data/202021/mot-202021-SoU-01758.xml	"Motion till riksdagen 2020/21:1758 av Marie-Louise Hänel Sandström
          och David Josefsson (båda M) Motverka antibiotikaresistens nationellt
          och internationellt ||| av Marie-Louise Hänel Sandström och David Josefsson (båda M) Motverka antibiotikaresistens nationellt och internationellt"	annotated title block does not match goldstandard
data/202122/mot-202122-CU-01505.xml	"Motion till riksdagen 2021/22:1505 av Boriana Åberg (M) Skadestånd
          till frihetsberövade ||| av Boriana Åberg (M) Skadestånd till frihetsberövade"	annotated title block does not match goldstandard
data/202122/mot-202122-NU-00397.xml	"Motion till riksdagen 2021/22:397 av Mats Nordberg (SD) Förbättrade
          förutsättningar för kärnkraft och för Sveriges elförsörjning ||| av Mats Nordberg (SD) Förbättrade förutsättningar för kärnkraft och för Sveriges elförsörjning"	annotated title block does not match goldstandard
data/202122/mot-202122-SfU-02928.xml	"Motion till riksdagen 2021/22:2928 av Markus Wiechel och Alexander
          Christiansson (båda SD) Åtgärder mot bidragsfusk ||| av Markus Wiechel och Alexander Christiansson (båda SD) Åtgärder mot bidragsfusk"	annotated title block does not match goldstandard
data/202223/mot-202223-CU-01899.xml	"Motion till riksdagen 2022/23:1899 av Sten Bergheden (M) Tydligare
          besked angående strandnära byggnation ||| av Sten Bergheden (M) Tydligare besked angående strandnära byggnation"	annotated title block does not match goldstandard
data/202223/mot-202223-SoU-00085.xml	"Motion till riksdagen 2022/23:85 av Karin Rågsjö m.fl. (V) En
          äldreomsorg för framtiden ||| av Karin Rågsjö m.fl. (V) En äldreomsorg för framtiden"	annotated title block does not match goldstandard
data/202223/mot-202223-UbU-02079.xml	"Motion till riksdagen 2022/23:2079 av Ann-Sofie Lifvenhage (M)
          Samhällsbyggnadsutbildningar i Stockholms- och Mälardalsregionen ||| av Ann-Sofie Lifvenhage (M) Samhällsbyggnadsutbildningar i Stockholms- och Mälardalsregionen"	annotated title block does not match goldstandard
data/202324/mot-202324-CU-02193.xml	"Motion till riksdagen 2023/24:2193 av Sten Bergheden (M) Processer
          runt de småskaliga vattenkraftverken ||| av Sten Bergheden (M) Processer runt de småskaliga vattenkraftverken"	annotated title block does not match goldstandard
data/202324/mot-202324-SoU-02653.xml	"Motion till riksdagen 2023/24:2653 av Carina Ståhl Herrstedt
          m.fl. (SD) Den könsbekräftande vården i Sverige ||| Motion till riksdagen 2023/24:2653 av Carina Ståhl Herrstedt m.fl. (SD)"	annotated title block does not match goldstandard
data/202324/mot-202324-TU-01997.xml	"Motion till riksdagen 2023/24:1997 av Linnéa Wickman och Sanna
          Backeskog (båda S) En förenklad vardag för elbilsägare ||| av Linnéa Wickman och Sanna Backeskog (båda S) En förenklad vardag för elbilsägare"	annotated title block does not match goldstandard
